Score,Value,Smiles 2,exactmw,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi
0.9610677,18.0,Oc(ccc(C(Nc1ccccc1)=O)c1)c1Nc1cc(Cl)cc(Cl)c1,372.043233048,373.23900000000015,4.0,3.0,4.0,3.0,3.0,25.0,39.0,6.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.57254631924084,61.36,5.694900000000001,102.24670000000002,14.474101685105072,8.192392643814017,3.868397825651385,3.868397825651385,2.8096990595389157,12.96224379306816,7.436463697795562,3.4319620451793997,3.4319620451793997,2.2836565793129697,-2.689999999999999,17.143383955797876,7.4672700974815935,4.438762891268436,5.120571135311008
0.960946,12589.0,Cc(cc1C(c2cc(OC)cc(O)c22)=O)cc(O)c1C2=O,284.068473484,284.26700000000005,5.0,2.0,1.0,2.0,5.0,21.0,33.0,5.0,0.0,0.125,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.96749156360468,83.83000000000001,2.1902200000000005,74.36760000000001,11.428573139150007,6.27723539841812,3.532005987569887,3.532005987569887,2.591652322476497,11.428573139150007,6.27723539841812,3.532005987569887,3.532005987569887,2.591652322476497,-2.8200000000000003,13.176433486137157,4.3431828577675065,1.7784875507670332,2.725126668738316
0.96092576,25119.0,Cc1cc(C(CSc2nnc(C3Oc(cccc4)c4OC3)[n]2C)=O)c(C)[n]1-c(cc1)ccc1F,478.147489816,478.54900000000026,7.0,0.0,6.0,0.0,8.0,34.0,57.0,9.0,0.0,0.24,5.0,4.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,200.0747207178021,71.17000000000002,4.849240000000004,126.56450000000004,19.804024852061595,11.7931356454979,6.834124662608343,6.834124662608343,4.920849626756906,18.98752827113387,10.807537085844414,5.81388857122326,5.81388857122326,4.119415236162132,-3.5899999999999994,22.214529731520194,8.981363715182825,4.070916643762433,5.868140331780163
0.9608123,15000.0,Oc(ccc(CCCCc(cc1)ccc1Cl)c1)c1O,276.091707464,276.76300000000003,2.0,2.0,5.0,2.0,2.0,19.0,36.0,3.0,0.0,0.25,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.83999951442117,40.46,4.316600000000004,77.86560000000003,11.398199619101172,6.78066816295885,3.385962370535122,3.385962370535122,2.1598276169123416,10.642270673082717,6.402703689949623,3.1339860551956367,3.1339860551956367,2.0338394592425986,-1.6699999999999997,13.754537834434412,6.483153084666601,4.178163362339052,4.693303915235628
0.9607359,12589.0,COC(Nc1c(C(N)=O)c(CCCCCC2)c2[s]1)=O,282.103813436,282.36499999999995,5.0,3.0,2.0,2.0,4.0,19.0,37.0,6.0,2.0,0.5384615384615384,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.67675657616392,81.41999999999999,2.6843000000000004,74.74060000000003,11.769480699092092,7.241147513332607,4.525926234224623,4.525926234224623,3.6922175795046415,10.952984118164366,6.424650932404881,3.3186924460861187,3.3186924460861187,2.411875840509768,-1.56,13.862075936025148,6.055669870653852,3.065516528925621,4.418113452131752
0.96025664,25119.0,CCc1nnc(NC(CSc2nnc(-c(cccc3)c3O)[n]2-c2c(C)cc(C)cc2)=O)[s]1,466.1245659439999,466.5920000000002,8.0,2.0,7.0,2.0,9.0,32.0,54.0,10.0,1.0,0.2272727272727272,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,193.29606072389845,105.82,4.401440000000003,126.5745,19.49668505294727,11.825718941378891,6.6314820613263885,6.6314820613263885,4.6470156711247945,17.863691891091815,10.023623800797678,4.719522713714082,4.719522713714082,3.206486991685668,-3.2399999999999998,21.971859728822597,9.49335340358942,4.655466992402481,6.518332166868978
0.9599002,3162.3,CCc(cccc1)c1N(CN1C(CC2c(cc(c(OC)c3)OC)c3OC)=O)CSC1=C2C#N,465.1722273439999,465.5750000000002,7.0,0.0,6.0,0.0,7.0,33.0,60.0,8.0,1.0,0.36,4.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,198.06899430927936,75.03,4.494280000000004,128.56500000000003,20.069257828820486,11.74461271044544,7.272532749611814,7.272532749611814,5.581956298280508,19.25276124789276,10.75901415079195,6.118022921253781,6.118022921253781,4.424305827582799,-3.31,22.86869871699076,9.672123090778008,4.089890988252112,6.702692997474294
0.95984954,31623.0,COc1cccc(-[n]2nnnc2SCC(N(CCC2)c3c2cccc3)=O)c1,381.125945848,381.4610000000001,7.0,0.0,5.0,0.0,7.0,27.0,46.0,8.0,1.0,0.2631578947368421,4.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,160.870860645258,73.14,2.742400000000001,103.546,15.724538708082306,9.684980430596784,5.3789085091104445,5.3789085091104445,3.936943359289102,14.90804212715458,8.699381870943295,4.474835067891467,4.474835067891467,3.170073105577853,-2.869999999999999,17.539168480547648,7.791208920660057,3.6584320667916286,5.0611602195037975
0.95980674,28.0,COc(ccc(C(Nc(cc1)cc(F)c1F)=O)c1)c1Nc1cc(C(F)(F)F)ccc1,422.10536882,422.35300000000007,4.0,2.0,5.0,2.0,3.0,30.0,45.0,9.0,1.0,0.0952380952380952,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.84288658621276,50.36,5.988100000000003,102.0319,15.47982163787012,8.558842711921884,4.108040660637285,4.108040660637285,2.6528350221480204,15.47982163787012,8.558842711921884,4.108040660637285,4.108040660637285,2.6528350221480204,-3.619999999999999,21.09760925047714,8.399184390047486,4.857264201846262,5.906757009464301
0.95972985,3162.3,Cc1ccc(C(C(C(c(cc2)ccc2Cl)=O)=C2O)N(CC3OCCC3)C2=O)[o]1,401.10300042,401.8460000000003,6.0,1.0,5.0,1.0,5.0,28.0,48.0,7.0,1.0,0.3333333333333333,4.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,166.88984758763328,79.98,3.9987200000000014,102.31030000000004,16.10854305014625,9.555358594382083,5.36164768555668,5.36164768555668,3.860558578978243,15.352614104127795,9.177394121372856,5.109671370217195,5.109671370217195,3.7345704213085,-2.57,18.777578003201672,7.449411767417841,3.337485405479601,4.995782519309176
0.9594169,19953.0,CCOC(CSC(N1Cc(cc2)cc3c2OCO3)=Nc(ccc(N2CCOCC2)c2)c2C1=O)=O,483.14640652,483.54600000000033,9.0,0.0,7.0,0.0,10.0,34.0,59.0,10.0,0.0,0.375,5.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,200.1173569563759,92.12,2.665300000000001,128.05900000000003,19.636831265304775,12.14939283121263,6.630953629542192,6.630953629542192,4.8008430516471945,18.820334684377052,11.16379427155914,5.681041281393476,5.681041281393476,4.004363362802632,-3.24,22.547201669577756,9.94145490638021,4.687659620549984,6.592705548916701
0.95913917,39811.0,COc1ccc(C(C(C(c2ccc[s]2)=O)=C(C2=O)O)N2c2nnc[s]2)cc1,399.0347478960001,399.4530000000001,7.0,1.0,5.0,1.0,8.0,27.0,40.0,9.0,1.0,0.1111111111111111,4.0,3.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,161.7189429554057,92.62,3.3911000000000016,101.4343,15.659241418881235,9.624463405915606,5.741367851041985,5.741367851041985,4.211402346727062,14.026248257025784,7.865157783405817,4.183883507643099,4.183883507643099,2.9488031718738643,-3.04,17.377640377215613,6.934028082136192,2.901613015470324,4.462853569513957
0.95892775,25119.0,O=C(c1c2cccc1)N(Cc1ccc[o]1)C2Nc1cccc(C(F)(F)F)c1,372.10856238,372.346,4.0,1.0,4.0,1.0,3.0,27.0,42.0,7.0,1.0,0.15,4.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,152.76168226239295,45.48,5.065100000000003,92.83120000000004,14.032913606917424,8.293893649167122,4.457885598108356,4.457885598108356,3.202442026616245,14.032913606917424,8.293893649167122,4.457885598108356,4.457885598108356,3.202442026616245,-3.219999999999999,17.206722092049795,6.497929987605595,3.2779381164340062,4.141039832234298
0.9587955,22000.0,CS(Oc1c(cc(cc2)C#N)[n]2c(-c2ccccc2)c1-c1ccccc1)(=O)=O,388.088163372,388.44800000000015,5.0,0.0,4.0,0.0,5.0,28.0,44.0,6.0,0.0,0.0454545454545454,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,162.73416332445083,71.57,4.483380000000004,108.4558,15.849470433248236,10.378614241784309,4.835244326028808,4.835244326028808,3.7548947745887062,15.032973852320508,8.562117660856583,4.36582822920752,4.36582822920752,3.2834316890432893,-3.5599999999999987,17.833976999379512,6.8732765611723154,3.23816075072793,4.377780575082906
0.9587755,39811.0,Cc(cccc1)c1-c1cncnc1NCc(cccc1)c1OC,305.152812228,305.3810000000001,4.0,1.0,5.0,1.0,4.0,23.0,42.0,4.0,0.0,0.1578947368421052,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,135.7431212498228,47.040000000000006,4.072720000000002,92.52570000000004,13.283284954546588,7.511058356847869,3.786302234548732,3.786302234548732,2.570648774982863,13.283284954546588,7.511058356847869,3.786302234548732,3.786302234548732,2.570648774982863,-2.88,15.032579420487952,6.919812701385692,3.314280004239277,4.522723217760074
0.95781994,12589.0,CC(C)[n]1c(-c2ccc(C)cc2)ccc1CCC(O)=O,271.157228912,271.36,3.0,1.0,5.0,1.0,2.0,20.0,41.0,3.0,0.0,0.3529411764705882,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,119.4179798861867,42.23,4.061620000000002,80.94680000000005,12.258340928164255,6.977001555363708,3.4612922698583364,3.4612922698583364,2.498680618157718,12.258340928164255,6.977001555363708,3.4612922698583364,3.4612922698583364,2.498680618157718,-2.03,14.380603096918836,5.950175586133757,3.101397432963283,4.2783556730582974
0.9577496,31623.0,O=C(CSc1nnc(-c2cnccc2)[n]1Cc1ccc[o]1)N1c(cccc2)c2Sc2c1cccc2,497.098016848,497.6050000000002,7.0,0.0,6.0,0.0,8.0,35.0,54.0,9.0,1.0,0.0769230769230769,6.0,5.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,209.757209637322,77.05,5.903000000000004,135.93999999999988,20.076521901428183,12.756132448175787,7.618797434042655,7.618797434042655,5.814164564518521,18.44352873957273,10.954037307594572,5.537005827208946,5.537005827208946,3.9691392935344414,-3.8199999999999994,21.695889320671377,9.438036683761624,4.240299866646199,5.850474265580814
0.9571288,39811.0,COc1cc(OC)c(CNc2c(cc(cc3)-c(cc4)cc5c4OCO5)c3ncn2)cc1,415.15320615200005,415.4490000000002,7.0,1.0,6.0,1.0,7.0,31.0,52.0,7.0,0.0,0.1666666666666666,5.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,179.124532430946,74.73,4.6548000000000025,117.96970000000002,17.215136607124727,9.845163202363665,5.281758358827815,5.281758358827815,3.630020811872182,17.215136607124727,9.845163202363665,5.281758358827815,5.281758358827815,3.630020811872182,-3.999999999999999,18.992715920915717,8.024691358024691,3.65625,4.916473655354526
0.9571064,25119.0,COc(cc1)ccc1N(CC1)CCN1C(c1nnn[n]1C1CCCC1)c(cccc1)c1OC.Cl,484.235351976,485.0320000000002,8.0,0.0,7.0,0.0,8.0,34.0,67.0,9.0,0.0,0.48,5.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,206.79652220495916,68.54,4.138800000000004,134.18699999999998,20.654879966707707,11.8194384325561,6.98389813140774,6.98389813140774,5.2122089351124,19.83838338577998,11.8194384325561,6.98389813140774,6.98389813140774,5.2122089351124,-2.8399999999999994,24.28982575454261,11.056900972395448,4.834403007117385,7.8991234707270035
0.95699155,740.0,CCOC(c1c(/C=C/C(NCc(cccc2)c2Cl)=O)c(ccc(Cl)c2)c2[nH]1)=O,416.069447796,417.2920000000001,5.0,2.0,6.0,2.0,3.0,28.0,46.0,7.0,1.0,0.1428571428571428,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,171.8372981138683,71.19,4.981000000000003,111.5979,16.602897694526686,9.425222295116557,4.696456141687013,4.696456141687013,3.1454898421931348,15.091039802489773,8.6692933490981,4.092631315155324,4.092631315155324,2.770838132181958,-2.76,19.98666692542064,8.953010539031181,4.554140533084507,6.390744272264175
0.9569355,25119.0,CN(C)c1cc(OC(N)=C(C2c3cc(OC)c4OCOc4c3)C#N)c2cc1,365.13755608800005,365.3890000000001,7.0,2.0,3.0,1.0,7.0,27.0,46.0,7.0,0.0,0.25,4.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,156.65325386820348,89.97,2.7080800000000007,99.18340000000003,15.2759790183693,8.39529502078411,4.733091533056,4.733091533056,3.381739045080087,15.2759790183693,8.39529502078411,4.733091533056,4.733091533056,3.381739045080087,-3.53,16.91263794369002,6.324129471665675,2.66221349599281,3.9613967430852295
0.95688075,39811.0,CN(CC1)Cc2c1c(C(N(c([n]13)nnc1SCc(cccc1)c1F)c1ccccc1)=O)c-3[s]2,477.1093304799999,477.59000000000015,6.0,0.0,4.0,0.0,8.0,33.0,53.0,9.0,0.0,0.2083333333333333,6.0,5.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,196.8520293438161,55.43,4.514200000000004,129.966,19.496350031208884,12.46346664563424,8.174187075461113,8.174187075461113,6.73803613319815,17.86335686935343,10.661371505053024,5.99447631922384,5.99447631922384,4.343311016671284,-3.0099999999999985,20.58661826377373,8.088466167422874,3.3846187563167938,5.045883797823747
0.9567905,39811.0,CCOc(cc1)cc(O)c1-c([nH]nc1C)c1-c(cccc1)c1OC,324.1473925,324.38000000000005,5.0,2.0,5.0,2.0,4.0,24.0,44.0,5.0,0.0,0.2105263157894736,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,140.4239461707868,67.37,4.165020000000003,93.58250000000002,13.959482437441572,7.798483030861235,3.873064837829373,3.873064837829373,2.7874027315254204,13.959482437441572,7.798483030861235,3.873064837829373,3.873064837829373,2.7874027315254204,-2.9499999999999997,15.927183901826174,6.661337060933215,2.8036909318212366,4.420680850063899
0.9567631,5810.0,CCNC(c1c(/C=C/C(NCc(cccc2)c2OC)=O)c(ccc(Cl)c2)c2[nH]1)=O,411.134969244,411.88900000000007,6.0,3.0,7.0,3.0,3.0,29.0,51.0,7.0,2.0,0.1818181818181818,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,173.44883618499128,83.22,3.909200000000002,115.19060000000002,16.969004275499,9.581402132065037,4.647253327309073,4.647253327309073,3.213964255875476,16.213075329480546,9.20343765905581,4.412156224521334,4.412156224521334,3.0418612319226086,-3.25,20.483382030679326,9.297346514047868,4.783186305398026,6.566934500649902
0.95655614,25119.0,Cc1cc(NC(CSc2nnc(Cc3ccc[n]3C)[n]2CCc2ccccc2)=O)n[o]1,436.168145008,436.5410000000002,8.0,1.0,9.0,1.0,8.0,31.0,55.0,9.0,1.0,0.2727272727272727,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,184.203121743792,90.77,3.4773200000000024,118.9807,18.30188897727193,10.990090588890142,5.845495845289293,5.845495845289293,4.026609378215668,17.485392396344203,10.004492029236651,4.878734494865684,4.878734494865684,3.2431884852254327,-3.33,20.923177460793287,9.652270122696466,5.43079196632478,6.514714860538424
0.95641357,6309.6,CCOC(c1c(NC(C)c2ccccc2)nc(-[n]2nc(C)cc2C)nc1)=O,365.185174976,365.4370000000001,7.0,1.0,6.0,1.0,7.0,27.0,50.0,7.0,0.0,0.3,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,157.97164526441384,81.93,3.6289400000000023,103.06420000000004,15.931259897631117,8.885279427178908,4.123225766566527,4.123225766566527,2.804317454494144,15.931259897631117,8.885279427178908,4.123225766566527,4.123225766566527,2.804317454494144,-3.22,18.56750133161122,7.98814649425578,4.1339118745021,5.493330395155544
0.9558251,15849.0,Cc1ccc(C(C2)Nc3ncn[n]3C2c(cccc2)c2OC)cc1,320.16371126,320.39600000000013,5.0,1.0,3.0,1.0,5.0,24.0,44.0,5.0,0.0,0.2631578947368421,4.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,140.85475980110112,51.97,3.7414200000000015,93.31470000000004,13.807848819236172,8.115422159384945,4.608224818699083,4.608224818699083,3.3379378778642264,13.807848819236172,8.115422159384945,4.608224818699083,4.608224818699083,3.3379378778642264,-2.8199999999999994,14.752162462260914,5.998279482663834,2.5175322732145937,3.686983059262635
0.9553776,12589.0,CCOC(c(cc1)ccc1N(CN1C(CC2c3ccc[s]3)=O)CSC1=C2C#N)=O,425.086783468,425.53500000000014,6.0,0.0,4.0,0.0,7.0,29.0,48.0,8.0,1.0,0.2857142857142857,4.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,176.9139049919276,73.64,4.144280000000004,113.36450000000006,17.46310467893784,11.115002853444322,7.064215504154704,7.064215504154704,5.485508829474644,15.83011151708239,9.249751482535938,4.9237219847167495,4.9237219847167495,3.4810170710326926,-2.76,19.55184723436029,8.312023502066117,3.7565716064471646,5.603979783476178
0.9552738,10000.0,CCOC(c1c(NC(COC(c2ccc[s]2)=O)=O)[s]cc1-c1ccc(C)[o]1)=O,419.049729264,419.4800000000002,7.0,1.0,7.0,1.0,8.0,28.0,45.0,9.0,1.0,0.2105263157894736,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,168.43676108005425,94.84,4.350220000000004,105.94570000000002,16.77729466307721,10.110538429736906,5.331413251045395,5.331413251045395,3.9457320146375374,15.144301501221758,8.351232807227115,3.586070454616745,3.586070454616745,2.376093547148631,-2.9099999999999997,19.84066623007595,8.852434468501562,4.490692329371115,6.272792771898545
0.955014,400.0,Oc(ccc(CCc(cc1)ccc1NC(c(ccc(Cl)c1)c1O)=O)c1)c1O,383.0924357359999,383.8310000000001,5.0,4.0,5.0,4.0,4.0,27.0,45.0,6.0,1.0,0.0952380952380952,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.03776964193636,89.79,4.494300000000004,104.6916,15.071498750260776,8.696432977653346,4.393481239581935,4.393481239581935,2.829514344238215,14.31556980424232,8.31846850464412,4.158384136794197,4.158384136794197,2.6631707891969185,-3.18,18.60632323762016,8.014151797977211,4.711583809341814,5.522736993648842
0.95494896,7943.3,CN(CC1)CCN1C(C(SC1=S)=C(N)N1c1ccccc1)=O,334.092203196,334.47,5.0,2.0,2.0,1.0,6.0,22.0,40.0,7.0,1.0,0.3333333333333333,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,138.12216198103286,54.5,2.23809,92.29290000000005,13.991907559630864,8.347152040004312,5.222265194453553,5.222265194453553,3.8487410452783313,12.358914397775411,7.122407168612724,3.8446136019345016,3.8446136019345016,2.513052804701397,-1.6999999999999995,15.20550785256088,6.19518734004927,2.790845813227074,4.281862261236587
0.9546898,3100.0,CC(Oc(c(-c1ccccc1)c1-c2ccccc2)c2[n]1nccc2)=O,328.121177752,328.37100000000004,4.0,0.0,3.0,0.0,4.0,25.0,41.0,4.0,0.0,0.0476190476190476,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,144.8568050345325,43.6,4.593600000000004,97.37300000000002,13.71647727139278,8.044493927250311,4.014273003699954,4.014273003699954,3.0460274580186937,13.71647727139278,8.044493927250311,4.014273003699954,4.014273003699954,3.0460274580186937,-3.3999999999999995,15.146698393813208,6.244236838782983,2.6766630611141164,3.7831828838633386
0.95424604,12589.0,C[C@@](C=C[C@H]1Cc2ccccc2)(C(NCc(cc2)ccc2N(C)C)=O)N1C(OC)=O,407.220891788,407.5140000000002,6.0,1.0,6.0,1.0,4.0,30.0,59.0,6.0,2.0,0.3333333333333333,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,177.67848746621607,61.88,3.3770000000000024,118.33870000000006,17.961588855040112,10.000368271230714,5.499485971878896,5.499485971878896,3.705892340854629,17.961588855040112,10.000368271230714,5.499485971878896,5.499485971878896,3.705892340854629,-3.28,21.429375315213257,9.029824249505214,4.479769001916567,6.450116429102037
0.9539501,15849.0,Cc1nnc(NC(c(cc2)ccc2S(N2CCCCCC2)(=O)=O)=O)[o]1,364.1205261199999,364.42700000000025,8.0,1.0,4.0,1.0,6.0,25.0,45.0,9.0,1.0,0.4375,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,145.83627572784954,105.4,2.1950200000000004,90.65700000000004,14.751420583624707,9.623503761476307,5.978674124139541,5.978674124139541,4.242822307843656,13.93492400269698,8.183440432675669,4.065805624252938,4.065805624252938,2.7257433286612827,-2.26,17.559419292901637,7.32095854252985,4.049128094021665,5.142071226969267
0.95343703,3981.1,CCOC(c1c(Nc(cccc2)c2OCC)nc(-[n]2ncc(C)c2)nc1)=O,367.164439532,367.4090000000001,8.0,1.0,7.0,1.0,8.0,27.0,48.0,8.0,0.0,0.2631578947368421,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,156.7202483795241,91.16,3.2897200000000018,100.74120000000003,15.469264700091902,8.66633580047398,3.6279637437899,3.6279637437899,2.437445352275013,15.469264700091902,8.66633580047398,3.6279637437899,3.6279637437899,2.437445352275013,-3.42,18.373445084210505,8.306439969654082,4.224407480969199,5.652515504730758
0.95292073,19953.0,CCOc1c(C(C2)[n]3nc(N)nc3NC2c(cc2)ccc2Br)cccc1,413.08512236,414.3070000000001,6.0,3.0,4.0,2.0,6.0,26.0,46.0,7.0,0.0,0.2631578947368421,4.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,160.06219810375518,77.99000000000001,4.167800000000002,105.30710000000002,15.978916612546652,9.404427241364855,5.084053224991873,5.084053224991873,3.673731103998486,14.392920073431949,8.611428971807504,4.555387711953637,4.555387711953637,3.409398347479368,-2.539999999999999,16.90315725786409,6.992792273729432,3.143279987806737,4.546164133631754
0.9528994,25119.0,CCc(nc1N(CC2)CCN2C(c2ccc[o]2)=O)nc2c1[o]c1c2cccc1.Cl,412.130218212,412.8770000000001,7.0,0.0,3.0,0.0,6.0,29.0,50.0,8.0,1.0,0.2857142857142857,5.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,173.262827219325,75.61000000000001,3.915600000000004,112.76050000000002,16.815329915043133,9.502102934121393,5.162792405837558,5.162792405837558,3.671359282806052,15.998833334115409,9.502102934121393,5.162792405837558,5.162792405837558,3.671359282806052,-3.059999999999999,19.264858189070733,7.752123110658629,3.31306379926752,5.149777668657116
0.95289433,25119.0,COC(c1c(NC(CSc2nnc[s]2)=O)[s]c2c1CCCCC2)=O,383.043204404,383.52000000000027,6.0,1.0,5.0,1.0,8.0,24.0,41.0,9.0,1.0,0.4666666666666667,3.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,151.5651829112897,81.18,3.385900000000002,96.18020000000004,15.613397632875188,10.285708513190784,6.7981225266163,6.7981225266163,5.246517331629748,13.163907890092007,7.603960561354675,3.7305595975392234,3.7305595975392234,2.664541399322196,-1.45,17.37553166777971,8.085108974971185,3.9573998495996254,5.853461126335907
0.9528187,6309.6,O=C(CSc1nnc(-c2ccc[o]2)[n]1-c1ccccc1)NCCc1ccccc1,404.13069688,404.4950000000002,6.0,1.0,8.0,1.0,6.0,29.0,49.0,7.0,1.0,0.1363636363636363,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,172.51815920627672,72.95,3.9783000000000026,112.9407,16.50975608184397,10.277751557176728,5.229292732378477,5.229292732378477,3.6924984108778567,15.693259500916248,9.292152997523235,4.300343733910916,4.300343733910916,2.910705612957704,-3.319999999999999,19.016344485098884,9.249869819878109,4.753201722435756,6.06547279093523
0.9524251,15849.0,C=CCN1C(SCC(N2CCOCC2)=O)=Nc([s]cc2-c3ccc[o]3)c2C1=O,417.081698088,417.51200000000006,7.0,0.0,6.0,0.0,8.0,28.0,47.0,9.0,1.0,0.3157894736842105,4.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,169.1626998092919,77.57,2.854900000000001,109.90200000000004,16.760622505392472,10.704086215821214,6.278947225291422,6.278947225291422,4.929326544199148,15.127629343537018,8.838834844912828,4.445561548187447,4.445561548187447,3.0494956390850136,-2.36,18.97812927187042,8.33735414470829,3.647139482615059,5.650978026558519
0.95228183,39811.0,Cc(cc1)cnc1N(C(C1=C2Oc(cccc3)c3C1=O)c1cc(O)ccc1)C2=O,384.111006992,384.3910000000001,6.0,1.0,2.0,1.0,5.0,29.0,45.0,6.0,1.0,0.0869565217391304,5.0,4.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,165.21782768046327,83.64000000000001,3.9518200000000014,108.21730000000002,15.494588888166977,9.152748031964908,5.106154972833077,5.106154972833077,3.768751923709346,15.494588888166977,9.152748031964908,5.106154972833077,5.106154972833077,3.768751923709346,-3.9299999999999993,17.18764800549638,6.306612731057755,2.606298439024193,3.73778757684148
0.95214045,3162.3,Cc1ccc(C(C2)Nc3ncn[n]3C2c2cc(C)ccc2)cc1,304.16879664,304.39700000000005,4.0,1.0,2.0,1.0,4.0,23.0,43.0,4.0,0.0,0.2631578947368421,4.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,135.74121457159424,42.74,4.041240000000003,91.49970000000005,13.399600528772307,7.997066659545443,4.537203917588122,4.537203917588122,3.2921882709403363,13.399600528772307,7.997066659545443,4.537203917588122,4.537203917588122,3.2921882709403363,-2.619999999999999,14.003052318923196,5.539021388099539,2.60773348804498,3.3723133170953234
0.9518177,15849.0,C[n]1c(Cc([n]2CCc3ccccc3)nnc2SCC(Nc(cccc2)c2F)=O)ccc1,449.168559608,449.5550000000002,6.0,1.0,9.0,1.0,6.0,32.0,56.0,8.0,1.0,0.2083333333333333,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0383814815289,64.74000000000001,4.320000000000003,124.1407,18.55644237188622,11.318767696577792,6.097986494539059,6.097986494539059,4.171235399446156,17.73994579095849,10.333169136924305,5.131225144115448,5.131225144115448,3.387814506455919,-3.389999999999999,21.82738352414916,10.279783836333396,5.446001062317344,7.0118995106562005
